,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season,foul_committed_penalty,foul_won_penalty,miscontrol_aerial_won,pass_deflected,50_50,dribble_nutmeg,foul_committed_offensive,injury_stoppage_in_chain,pass_miscommunication,block_offensive,block_save_block,shot_redirect,bad_behaviour_card,goalkeeper_shot_saved_to_post,shot_saved_to_post,shot_open_goal,goalkeeper_shot_saved_off_target,shot_saved_off_target,clearance_other,goalkeeper_punched_out,goalkeeper_success_in_play,dribble_no_touch,half_end_early_video_end,goalkeeper_lost_in_play,goalkeeper_success_out,half_start_late_video_start,shot_follows_dribble,goalkeeper_lost_out,player_off_permanent,goalkeeper_saved_to_post
0,,,,,,,,,,,,,,,,0.2777,,,,,,,,,,,,d2253baa-28a5-49aa-ad6f-cdc4798e51cc,2570,,"[63.8, 65.9]",68353,84,,,,-1.8832879,,Left Foot,,,"[61.7, 59.4]",,Ground Pass,,6.8308125,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Barcelona,217,"['53483e22-e10a-4a6d-927f-2861d3d56556', 'b619b9df-a18c-4e11-9d09-c366425dcbb4']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.054,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,1.555055,,,,,,,,,,,,fbb36e61-f4e1-414b-b1cd-947fb0a91317,2578,,"[70.3, 48.1]",68353,84,,,,-1.2245686,,Left Foot,,,"[76.0, 32.3]",,Ground Pass,,16.796726,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,194,Barcelona,217,['87fffbf0-a86f-4dd0-a843-b4dc08c4083c'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:52.621,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,1.66208,,,,,,,,,,,,0dcfc73d-ed6f-42dc-8b07-b69ff99c7806,2526,,"[106.6, 26.8]",68313,73,,,,2.6025486,,Left Foot,,,"[95.9, 33.2]",,Ground Pass,,12.467959,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,176,Barcelona,217,['ae8a4965-d933-4d2e-848c-8b91815edfa6'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:59.966,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,2.559714,,,,,,,,,,,,d18e8eb8-9e82-411f-9aea-f13f8589d406,2721,,"[64.3, 24.9]",68313,81,,,True,-0.30587888,,,,,"[83.3, 18.9]",,High Pass,,19.924858,,Incomplete,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,192,Barcelona,217,"['11cffbdd-0a95-4adc-8d8e-584a95e0a5fa', '743972c2-578f-42b1-894b-937f35e2ff35']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.131,Pass,True,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,0.837074,,,,,,,,,,,,1955a71f-e944-46e4-aed0-964a24d55850,2815,,"[86.9, 16.2]",68313,84,,,,2.1759498,,Left Foot,,,"[77.7, 29.5]",,Ground Pass,,16.171888,,,,Anderson Luís de Souza,19757.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,197,Barcelona,217,['1b93d7e4-d236-48ab-bdeb-fb124881d2b0'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:10.481,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,1.759672,,,,,,,,,,,,232660f8-c016-4570-a32d-a9ac235d131b,2937,,"[72.6, 46.3]",68313,87,,,,-0.9445349,,Right Foot,,,"[82.8, 32.2]",,Ground Pass,,17.402586,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,207,Barcelona,217,['130b40a6-4c79-4b9a-9694-5a21132ea944'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:58.426,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,1.211242,,,,,,,,,,,,498634ae-561b-4bea-9ceb-2b084f5f2924,2971,,"[76.3, 62.9]",68313,89,,,,-0.5019769,,Left Foot,,,"[89.6, 55.6]",,Ground Pass,,15.171684,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,211,Barcelona,217,['6e5c510a-358d-4aa0-922a-3f01cf5928ef'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:48.332,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,0.826585,,,,,,,,,,,,7a9c634c-8f2d-4800-b1a0-7d21076abed3,2855,,"[98.4, 74.5]",68314,83,,,,2.9264855,,Left Foot,,,"[86.5, 77.1]",,Ground Pass,,12.180722,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,185,Barcelona,217,['4f92d7a5-7c2c-4618-a749-7c564cc8f3f3'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.583,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,1.433755,,,,,,,,,,,,8beb9a27-14ce-4ee9-8b86-fe453d017dcb,2921,,"[98.8, 43.1]",68314,84,,,,-1.4567106,a703351e-d49d-4420-8a6d-d128e0315dd5,Left Foot,,,"[101.0, 23.9]",,Ground Pass,,19.32563,,,,Samuel Eto''o Fils,19298.0,True,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,188,Barcelona,217,['4d519eff-adca-4f0e-8feb-5b535c922c76'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.319,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,1.054591,,,,,,,,,,,,55750268-cc52-436d-87a1-3c984cbd688a,3049,,"[92.2, 58.8]",68314,88,,,,2.5490344,,Left Foot,,,"[82.1, 65.6]",,Ground Pass,,12.175796,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,195,Barcelona,217,['c78f6910-d1d6-4818-b98b-268896506083'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.877,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,0.4356,,,,,,,,,,,,1a06f3dc-1922-4920-a2a1-2c2cced6e581,2886,,"[97.9, 64.2]",69153,96,,,,2.5180318,,Left Foot,,,"[92.2, 68.3]",,Ground Pass,,7.0213957,,,,Anderson Luís de Souza,19757.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Back,210,Barcelona,217,['5c219b9e-594f-41b6-9b69-bb499e07e68b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:51:35.781,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,2.230777,,,,,,,,,,,,ee4a4090-3417-4c15-b519-f764837e6b8c,2183,,"[67.9, 67.7]",68315,59,,,,-1.5768753,,Left Foot,,,"[67.7, 34.8]",,High Pass,,32.900608,,,,Anderson Luís de Souza,19757.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,140,Barcelona,217,['091a5d97-7e91-4cd7-bd27-9824b17c6adb'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.647,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,0.997657,,,,,,,,,,,,66db7643-d3aa-4865-9968-929e9970feed,2392,,"[44.2, 69.1]",68315,65,,,,-1.9312519,,Left Foot,,,"[39.3, 56.1]",,Ground Pass,,13.892804,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,['284c063a-861a-40df-bc32-ddcdcc805e6a'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.435,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,2.567946,,,,,,,,,,,,1a9fbfc9-2a6d-4243-9c89-7deb00890f4f,2405,,"[72.4, 45.2]",68315,65,,,,-1.2110894,,Left Foot,,,"[81.2, 21.8]",,Ground Pass,,25.0,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,154,Barcelona,217,"['ef710008-de7f-4e94-9570-28c35f64b8f2', 'f4c7bfc4-c744-46d4-93e0-687160e69211']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.157,Pass,True,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,0.562204,,,,,,,,,,,,01b87ed9-8b69-437a-846f-74f41d91a7b1,2512,,"[76.7, 62.8]",68315,68,,,,-0.94147867,,Left Foot,,,"[85.0, 51.4]",,Ground Pass,,14.1014185,,,,Samuel Eto''o Fils,19298.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,163,Barcelona,217,['b3824a56-4000-4e03-86d8-acaebe2fcb08'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.438,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,1.325137,,,,,,,,,,,,601b4ce5-dfe5-403d-90f7-af8b84713488,2542,,"[89.7, 62.0]",68315,68,,,,-1.0910211,,Left Foot,,,"[96.1, 49.7]",,Low Pass,,13.865424,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,164,Barcelona,217,"['4d5eaea0-2a04-496e-b340-f7fd3eb77cc3', '83b744cd-46d2-4eac-901a-e227c4368541']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.199,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,1.219946,,,,,,,,,,,,49363628-40e5-4e56-a47d-139f7e797fac,2688,,"[38.3, 76.7]",68315,72,,,,-1.4361984,,Left Foot,,,"[40.9, 57.5]",,Ground Pass,,19.375242,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,175,Barcelona,217,['10e8e4ab-5141-4087-9488-2eb74350ffc8'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:30.921,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,1.1739,,,,,,,,,,,,92e61a37-251a-4810-ad4b-469d76a9c019,2724,,"[40.9, 76.5]",68315,74,True,,,-1.2820668,,Left Foot,,,"[46.9, 56.3]",,Ground Pass,,21.072256,,Incomplete,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,178,Levante UD,221,['99274238-7ab5-40aa-84b8-f6efa458bd0e'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:10.571,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,2.0699,,,,,,,,,,,,9ea5697d-8e2e-4be6-9d81-58087174694c,2765,,"[23.0, 73.2]",68315,75,,,,-0.7701322,,Right Foot,,,"[36.3, 60.3]",,Ground Pass,,18.528357,,Incomplete,,,,,,,,,Recovery,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,180,Levante UD,221,['c2c5afb2-f837-4e12-aa1a-62e911bf288d'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:30:35.035,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,0.905099,,,,,,,,,,,,59a7277e-81ca-46ac-818c-396cb783b661,2938,,"[74.8, 75.2]",68315,80,,,,-2.445244,,Right Foot,,,"[68.7, 70.1]",,Ground Pass,,7.9511003,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,190,Barcelona,217,['95fa5ebb-02cd-4967-871d-d93ecaedfde9'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.630,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,0.902606,,,,,,,,,,,,ab231961-4f46-4291-94ed-8d07c06a5054,3082,,"[78.7, 57.3]",68315,85,,,,-2.941764,,Left Foot,,,"[70.8, 55.7]",,Ground Pass,,8.060397,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,202,Barcelona,217,['b7253233-778f-454b-af55-3eb246cddbe0'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:45.478,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,0.994335,,,,,,,,,,,,fa5c1342-7e09-48fc-8921-ae6ce30f91e2,3107,,"[88.8, 67.3]",68315,86,,,,-2.7779818,,Right Foot,,,"[77.5, 63.0]",,Ground Pass,,12.090492,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,203,Barcelona,217,['4b8f38aa-65ac-4d50-acaf-be0a802a7740'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.055,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,0.14476,,,,,,,,,,,,f1fcb84a-5c06-4c4b-8a31-2a8d931396cf,3127,,"[10.5, 78.7]",68315,88,,,,-1.5707964,,Right Foot,,,"[10.5, 72.8]",,Ground Pass,,5.9,,,,Juliano Haus Belletti,25863.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,205,Barcelona,217,['0c992b69-9a60-469e-b4b2-6ee8e27ac972'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.170,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,0.9025,,,,,,,,,,,,5dc6673e-34a1-4fc8-9197-ac58464612ea,3290,,"[85.7, 54.8]",68315,93,,,,-0.21406068,,Right Foot,,,"[90.3, 53.8]",,Low Pass,,4.707441,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,Through Ball,True,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,216,Barcelona,217,"['7d083b1e-bbeb-4ad5-9462-cf49e6ab4cb6', 'c36d2e9f-c0d0-49a1-b58a-fadb623f28e8']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:29.224,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,1.317328,,,,,,,,,,,,471e2c7b-4530-4024-bb0b-d25b23ad5eb9,3315,,"[89.1, 59.4]",68315,93,,,,1.1393956,,Left Foot,,,"[94.9, 72.0]",,Low Pass,,13.870832,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Recovery,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,216,Barcelona,217,['3a06069c-685e-4d3d-b1a0-286403f1d252'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:50.252,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,0.671499,,,,,,,,,,,,dc347ff4-8b19-4f5a-b6df-7afe807f1a98,3324,,"[86.0, 63.0]",68315,93,,,,-2.1198215,,Left Foot,,,"[80.8, 54.5]",,Ground Pass,,9.964437,,,,Anderson Luís de Souza,19757.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,216,Barcelona,217,['8be08280-4b7d-4a6f-92a7-08240bde8c4a'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:56.702,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,0.851959,,,,,,,,,,,,9caa489d-67de-4e6b-b8d8-bc88852b29a8,3460,,"[88.7, 29.6]",68352,92,,,,1.8861504,,Left Foot,,,"[84.1, 43.7]",,Ground Pass,,14.831386,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,207,Barcelona,217,['c5b53390-e184-4eb1-85ee-e0ea05ba8375'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:06.342,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,1.75936,,,,,,,,,,,,8954ef4a-90f9-49df-858f-93c2d30c13b9,3541,,"[67.3, 57.5]",68352,93,,,,0.76891613,,Left Foot,,,"[85.8, 75.4]",,Ground Pass,,25.742184,,,,Ludovic Giuly,25878.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,212,Barcelona,217,['7ab80556-f259-4132-b153-d4a0ff99a43f'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:39.951,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,0.9925,,,,,,,,,,,,b30f0ab6-3928-42de-b029-08bd0af72dca,3406,,"[107.7, 12.1]",68316,89,,,,1.4965528,,Left Foot,True,,"[109.5, 36.3]",,High Pass,,24.26685,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,194,Albacete,608,"['5e98602d-d552-43b0-baa5-8498dcb0eb97', '7be40ceb-4224-4b2c-851a-be72cc641860']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.248,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,1.107704,,,,,,,,,,,,ddd41518-9fcc-4a1c-a6e8-4ab7a13cb408,3423,,"[90.2, 26.4]",68316,90,,,,2.1240907,,Left Foot,,,"[86.0, 33.2]",,Ground Pass,,7.9924965,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,195,Barcelona,217,['6dea9da0-0b2f-409a-b779-7c3e897ed280'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.777,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,1.18752,,,,,,,,,,,,b86732b0-750b-43ab-a63c-cdec0dd0643d,3456,,"[120.0, 80.0]",68316,92,True,,,-2.6328628,,Left Foot,,,"[114.8, 77.1]",,Ground Pass,,5.9539905,,,,Ronaldo de Assis Moreira,25879.0,,,,,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,199,Barcelona,217,['6794865d-ae3b-4fb8-8c33-fa885febf57a'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.203,Pass,,2004/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,0.444516,,,,,,,,,,,,bbd7e8cb-4163-4beb-aff1-35192cc91a3f,2483,,"[89.6, 80.0]",68317,69,,,,-1.0133653,,,,,"[94.4, 72.3]",,Low Pass,,9.073588,,,,Juliano Haus Belletti,25863.0,,,,,,Throw-in,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,['edd2eb45-31ac-45a1-959d-2e62339f935e'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.286,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,3.740399,,,,,,,,,,,,ad8c7342-8b4c-4a2a-b5a9-8eac7ac27594,2489,,"[88.1, 41.7]",68317,69,,,,-0.58870584,,Left Foot,,,"[120.9, 19.8]",,Ground Pass,,39.439194,,Out,,Giovanni van Bronckhorst,17797.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,['bb8e8a93-2418-421a-8610-8a9cd260722a'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.265,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,1.2409,,,,,,,,,,,,39af69e7-91bd-497c-80f1-e6926521137a,2537,,"[65.7, 36.7]",68317,71,,,,-0.022218565,,Right Foot,,,"[83.7, 36.3]",,Ground Pass,,18.004444,,,,Henrik Larsson,15743.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,154,Barcelona,217,['8f1baedc-819a-4e4f-a2e9-7333f788667f'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.806,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,0.6626,,,,,,,,,,,,42973fe5-c3d0-4db7-b75c-8dca911d3a3d,2547,,"[84.7, 68.5]",68317,71,,,,-0.9953717,,Left Foot,,,"[96.7, 50.0]",,Low Pass,,22.051077,,,,Henrik Larsson,15743.0,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,154,Barcelona,217,['5c9f8621-b78b-4595-84bc-dd2a8609c2e5'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:53.659,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,0.8816,,,,,,,,,,,,ebb04603-ef6f-4526-b1bc-df6d324968b0,2603,,"[92.5, 45.2]",68317,72,,,,-0.95613337,,Left Foot,,,"[96.1, 40.1]",,Ground Pass,,6.2425957,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,158,Barcelona,217,['c921cd45-95b1-49c0-8b6e-6cc7e700a0d7'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.379,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,2.279728,,,,,,,,,,,,389d20d8-f25f-4b43-adb6-fef7250f73d5,2712,,"[101.2, 80.0]",68317,80,,,,-2.7219417,,,,,"[81.7, 71.3]",,Low Pass,,21.35275,,,,Anderson Luís de Souza,19757.0,,,,,,Throw-in,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,168,Barcelona,217,['217fde9f-7760-42d9-9b15-f3daa2e8fa8e'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.457,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,0.626412,,,,,,,,,,,,85b29b31-3922-4fe7-8c9b-fe61461ec236,2722,,"[92.5, 71.1]",68317,80,,,,-1.7790023,,Left Foot,,,"[89.5, 56.9]",,High Pass,,14.513442,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,168,Barcelona,217,"['9bdd8782-787f-46cc-9584-270a2189d141', 'cab62e45-bad1-4197-8c2f-e2d388b7f01b']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.106,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,1.131369,,,,,,,,,,,,49e50cb5-a8f9-4bd7-a4cb-fda88f817f6d,2730,,"[74.5, 79.0]",68317,80,,,,-3.1026514,,Left Foot,,,"[59.1, 78.4]",,Ground Pass,,15.411684,,,,Juliano Haus Belletti,25863.0,,,,,,Recovery,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,168,Barcelona,217,['86d17f26-c849-4dcf-b6d7-c7c42db9ee09'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:42.869,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,0.30719,,,,,,,,,,,,0dcd2bc7-2b41-4297-a9af-280c87d3ffc6,2793,,"[85.6, 66.6]",68317,83,,,,-1.9890207,,Left Foot,,,"[84.8, 64.8]",,Ground Pass,,1.9697715,,Incomplete,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,171,Barcelona,217,['fcc94fa9-25fd-445f-afed-d43262d386e3'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:17.392,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,1.0823,,,,,,,,,,,,f6bc6db5-bd07-4389-9f26-f30626e12497,2972,,"[101.0, 51.7]",68317,89,,,,0.88847977,,Head,,,"[110.1, 62.9]",,Low Pass,,14.43087,,,,Juliano Haus Belletti,25863.0,,,,,,Recovery,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Midfield,186,Barcelona,217,['2a18304c-165c-446f-b10a-63fc7433b99c'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.196,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,0.572255,,,,,,,,,,,,e5a27b1e-3f8e-46ec-8395-535d1e9de5fb,122,,"[75.3, 76.4]",68318,2,,,,-3.0574543,,Left Foot,,,"[58.7, 75.0]",,Ground Pass,,16.658932,,,,Juliano Haus Belletti,25863.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['07e8667a-f309-4148-a3f2-539c8856b2e9'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.690,Pass,,2005/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
